Column1,postcode,address,lon,lat
1564,5330,"South Australia 5330, Australia",140.1009527,-34.0363353
1565,2294,"Carrington NSW 2294, Australia",151.7663428,-32.9123334
1566,3797,"Gilderoy VIC 3797, Australia",145.702282,-37.8447909
1567,3694,"4190 Anzac Parade, Bandiana VIC 3694, Australia",146.9213861,-36.1432044
1568,3904,"Metung VIC 3904, Australia",147.8367484,-37.8600459
1569,3575,"Sylvaterre VIC 3575, Australia",144.1283863,-36.0765288
1570,4173,"Tingalpa QLD 4173, Australia",153.1295793,-27.4718491
1571,6176,"Karnup WA 6176, Australia",115.7930198,-32.4250674
1572,5351,"Pewsey Vale SA 5351, Australia",138.9202828,-34.6448853
1573,6033,"Carabooda WA 6033, Australia",115.7160969,-31.5988865
1574,2797,"Garland NSW 2797, Australia",148.9894267,-33.6854778
1575,2341,"Werris Creek NSW 2341, Australia",150.6052865,-31.3599657
1576,3241,"Bambra VIC 3241, Australia",143.9541563,-38.260588
1577,3791,"Kallista VIC 3791, Australia",145.4111713,-37.9051015
1578,4010,"Albion QLD 4010, Australia",153.0427215,-27.4307455
1579,2382,"Wean NSW 2382, Australia",150.1647697,-30.6855751
1580,6147,"Lynwood WA 6147, Australia",115.9261038,-32.0443356
1581,5203,"Bald Hills SA 5203, Australia",138.3389644,-35.5560092
1582,7290,"Hadspen TAS 7290, Australia",147.0610516,-41.5100237
1583,5560,"Bute SA 5560, Australia",138.0406759,-33.9141345
1584,2395,"Weetaliba NSW 2395, Australia",149.4260421,-31.5759338
1585,2409,"Boonal NSW 2409, Australia",150.1184797,-28.696216
1586,3562,"Torrumbarry VIC 3562, Australia",144.5437205,-36.0471946
1587,6308,"Codjatotine WA 6308, Australia",116.702495,-32.653153
1588,2136,"Enfield NSW 2136, Australia",151.0733379,-33.8929126
1589,4621,"Coalstoun Lakes QLD 4621, Australia",152.0282394,-25.4760129
1590,3561,"Rochester VIC 3561, Australia",144.6533747,-36.3317046
1591,7263,"Talawa TAS 7263, Australia",147.7111044,-41.2926877
1592,2833,"Collarenebri NSW 2833, Australia",148.5543821,-29.2282132
1593,4659,"Burgowan QLD 4659, Australia",152.6148504,-25.2686005
1594,5523,"Beetaloo Valley SA 5523, Australia",138.1200592,-33.3562876
1595,3447,"Taradale VIC 3447, Australia",144.3576473,-37.1465105
1596,2581,"Merrill NSW 2581, Australia",149.3800105,-34.7796381
1597,7270,"Greens Beach TAS 7270, Australia",146.7530872,-41.1958161
1598,3980,"Blind Bight VIC 3980, Australia",145.3917982,-38.2092442
1599,3331,"Sutherlands Creek VIC 3331, Australia",144.1938221,-37.9939081
1600,4425,"Bogandilla QLD 4425, Australia",149.7948904,-26.7068322
1601,3004,"Melbourne VIC 3004, Australia",144.9804594,-37.8301583
1602,3804,"Narre Warren East VIC 3804, Australia",145.3309395,-37.9788019
1603,3446,"Drummond North VIC 3446, Australia",144.3576473,-37.1840298
1604,3282,"Illowa VIC 3282, Australia",142.3719834,-38.2971689
1605,6510,"Gillingarra WA 6510, Australia",116.0886704,-30.7132852
1606,6410,"Mount Caroline WA 6410, Australia",117.6904167,-31.6263077
1607,4800,"Cape Gloucester QLD 4800, Australia",148.5807213,-20.4049878
1608,2626,"Bumbalong NSW 2626, Australia",149.1501056,-35.8686568
1609,7213,"Avoca TAS 7213, Australia",147.7878006,-41.8509077
1610,3515,"Wilsons Hill VIC 3515, Australia",144.0630048,-36.8284445
1611,4359,"East Greenmount QLD 4359, Australia",151.9066549,-27.78646
1612,4676,"Gindoran QLD 4676, Australia",151.6538052,-24.6172263
1613,3875,"Calulu VIC 3875, Australia",147.5532762,-37.6874281
1614,3441,"Mount Macedon VIC 3441, Australia",144.5985292,-37.3981393
1615,4120,"Greenslopes QLD 4120, Australia",153.0479859,-27.5070097
1616,6100,"Victoria Park WA 6100, Australia",115.8965353,-31.9660425
1617,6032,"Nowergup WA 6032, Australia",115.7693535,-31.6459321
1618,5120,"Buckland Park SA 5120, Australia",138.5287267,-34.6588375
1619,5244,"Mount Torrens SA 5244, Australia",138.9404364,-34.929131
1620,6335,"Pallinup WA 6335, Australia",118.0654445,-33.9480602
1621,2740,"Australia 2740, B1610ALL Ricardo Rojas, Buenos Aires, Argentina",-58.6806385,-34.4599239
1622,3664,"Avenel VIC 3664, Australia",145.3364703,-36.9214551
1623,6159,"North Fremantle WA 6159, Australia",115.7486438,-32.0353019
1624,3911,"Langwarrin South VIC 3911, Australia",145.1762197,-38.1972006
1625,5241,"Lobethal SA 5241, Australia",138.8699303,-34.9094528
1626,4360,"Nobby QLD 4360, Australia",151.9028584,-27.8545522
1627,3712,"Rubicon VIC 3712, Australia",145.8245558,-37.3476485
1628,3301,"Mount Napier VIC 3301, Australia",141.8945505,-37.7255033
1629,4861,"Babinda QLD 4861, Australia",145.9275759,-17.3407399
1630,7009,"West Moonah TAS 7009, Australia",147.3008839,-42.8418713
1631,5221,"Ballast Head SA 5221, Australia",137.7538931,-35.7676396
1632,2474,"Kilgra NSW 2474, Australia",152.9205918,-28.4803132
1633,3236,"Mount Sabine VIC 3236, Australia",143.7043819,-38.5115754
1634,509,"509/1B Pearl St, Hurstville NSW 2220, Australia",151.0960055,-33.9632539
1635,2296,"Islington NSW 2296, Australia",151.7458759,-32.9125002
1636,2445,"Jolly Nose NSW 2445, Australia",152.8029443,-31.5931838
1637,6042,"Seabird WA 6042, Australia",115.4615092,-31.2638905
1638,3542,"Cokum VIC 3542, Australia",143.4122052,-35.6565961
1639,4612,"Wigton QLD 4612, Australia",151.6931283,-26.1759151
1640,4388,"Kurumbul QLD 4388, Australia",150.753252,-28.5736169
1641,3227,"Breamlea VIC 3227, Australia",144.4232713,-38.2498059
1642,872,"Australia 872, B1752DTR Lomas del Mirador, Buenos Aires, Argentina",-58.5406947,-34.6748926
1643,3698,"Tawonga South VIC 3698, Australia",147.1351462,-36.762851
1644,316,"316/6-14 Castle St, Castle Hill NSW 2154, Australia",151.0056801,-33.7311276
1645,3922,"Summerlands VIC 3922, Australia",145.2038278,-38.4898703
1646,2823,"Gin Gin NSW 2823, Australia",148.0982046,-31.8320618
1647,4400,"Kings Siding QLD 4400, Australia",151.8213549,-27.4750959
1648,3736,"3736 Australia Way W, Clearwater, FL 33763, USA",-82.7397557,27.9969911
1649,5212,"Port Elliot SA 5212, Australia",138.6689697,-35.5032052
1650,7331,"Stanley TAS 7331, Australia",145.2841706,-40.7578918
1651,3750,"Wollert VIC 3750, Australia",144.9942305,-37.5891893
1652,3981,"Dalmore VIC 3981, Australia",145.5912693,-38.1825837
1653,2722,"Brungle NSW 2722, Australia",148.143739,-34.9459647
1654,2105,"Church Point NSW 2105, Australia",151.290404,-33.6395909
1655,5236,"Tungkillo SA 5236, Australia",139.0615086,-34.8681641
1656,4564,"Marcoola QLD 4564, Australia",153.0795213,-26.6105931
1657,3990,"Glen Forbes VIC 3990, Australia",145.5247285,-38.4399786
1658,4887,"Kalunga QLD 4887, Australia",145.093449,-17.4318581
1659,6244,"Kulikup WA 6244, Australia",116.5137964,-33.8646057
1660,2584,"Binalong NSW 2584, Australia",148.6687118,-34.6796688
1661,4104,"Yeronga QLD 4104, Australia",153.0149526,-27.5140455
1662,4627,"Wuruma Dam QLD 4627, Australia",151.1215391,-25.3721972
1663,5047,"Seacombe Heights SA 5047, Australia",138.5537441,-35.0310331
1664,3463,"Bradford VIC 3463, Australia",143.9759139,-36.9483008
1665,3896,"Swifts Creek VIC 3896, Australia",147.7799935,-37.1819263
1666,5419,"Ulooloo SA 5419, Australia",139.0009403,-33.3414846
1667,6036,"Butler WA 6036, Australia",115.692424,-31.6465364
1668,3566,"Gunbower VIC 3566, Australia",144.3576473,-35.9553896
1669,4820,"Grand Secret QLD 4820, Australia",146.2585756,-20.0762578
1670,6912,"6912 Australia Way W, Clearwater, FL 33763, USA",-82.7397329,27.9968191
1671,4172,"Murarrie QLD 4172, Australia",153.1030766,-27.452781
1672,3159,"Menzies Creek VIC 3159, Australia",145.3862638,-37.9225135
1673,4365,"Leyburn QLD 4365, Australia",151.5836897,-28.0364199
1674,2563,"Menangle Park NSW 2563, Australia",150.7504879,-34.1028697
1675,3835,"Thorpdale VIC 3835, Australia",146.1812023,-38.2926842
1676,4373,"Killarney QLD 4373, Australia",152.2960993,-28.3431907
1677,5582,"Stansbury SA 5582, Australia",137.7736217,-34.8899072
1678,6502,"Bindoon WA 6502, Australia",116.1832068,-31.2902068
1679,3856,"Toongabbie VIC 3856, Australia",146.5392256,-38.0326139
1680,5605,"Butler SA 5605, Australia",136.018188,-34.4192193
1681,821,"Australia 821, B1821BYQ Villa Fiorito, Buenos Aires, Argentina",-58.4386041,-34.7175006
1682,3795,"Silvan VIC 3795, Australia",145.4305486,-37.8342877
1683,4224,"Tugun QLD 4224, Australia",153.4919105,-28.1469507
1684,3378,"Tatyoon VIC 3378, Australia",143.0244018,-37.5026752
1685,4455,"Orange Hill QLD 4455, Australia",148.7871121,-26.5713754
1686,3937,"Red Hill South VIC 3937, Australia",145.0383133,-38.3687813
1687,3239,"Gellibrand VIC 3239, Australia",143.4122052,-38.5619202
1688,2534,"Werri Beach NSW 2534, Australia",150.7911697,-34.7373565
1689,5608,"Whyalla Norrie SA 5608, Australia",137.5324525,-33.0338321
1690,6560,"Wundowie WA 6560, Australia",116.3603652,-31.7501607
1691,2864,"Cudal NSW 2864, Australia",148.6687118,-33.353549
1692,2703,"Yanco NSW 2703, Australia",146.3936145,-34.6260147
1693,4718,"Roundstone QLD 4718, Australia",149.9744783,-24.5729805
1694,7186,"Saltwater River TAS 7186, Australia",147.6929029,-43.0208489
1695,2733,"Niemur NSW 2733, Australia",144.1720041,-35.0600117
1696,6525,"Port Denison WA 6525, Australia",115.0465991,-29.2906134
1697,839,"Australia 839, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8517318,22.312117
1698,4720,"Emerald QLD 4720, Australia",147.5532762,-24.0139022
1699,2706,"Darlington Point NSW 2706, Australia",145.8690603,-34.6280192
1700,4067,"St Lucia QLD 4067, Australia",153.0000416,-27.4991588
1701,2690,"Australia 2690, C1296ABH CABA, Argentina",-58.3849055,-34.6462983
1702,7210,"Lake Leake TAS 7210, Australia",147.6479099,-41.9609817
1703,6174,"Golden Bay WA 6174, Australia",115.7634366,-32.4262528
1704,3482,"Warmur VIC 3482, Australia",142.8312661,-36.1476587
1705,5440,"South Australia 5440, Australia",140.3481835,-31.3172034
1706,3792,"The Patch VIC 3792, Australia",145.3973329,-37.8887708
1707,4673,"Waterloo QLD 4673, Australia",152.0516681,-24.7197
1708,2784,"Bullaburra NSW 2784, Australia",150.4167407,-33.7279709
1709,5115,"Munno Para Downs SA 5115, Australia",138.6890334,-34.6514466
1710,2583,"New South Wales 2583, Australia",149.3800105,-34.2977169
1711,3815,"Bunyip VIC 3815, Australia",145.7245012,-38.0771825
1712,4730,"Camoola QLD 4730, Australia",143.2180495,-23.8164969
1713,5204,"Rapid Bay SA 5204, Australia",138.1995591,-35.5878122
1714,3816,"Modella VIC 3816, Australia",145.7800733,-38.086187
1715,5461,"Hoskin Corner SA 5461, Australia",138.4387577,-34.0789018
1716,6180,"Lakelands WA 6180, Australia",115.7752703,-32.4764663
1717,376,"Australia 376, B1752DTH Lomas del Mirador, Buenos Aires, Argentina",-58.5362569,-34.6720614
1718,6236,"Henty WA 6236, Australia",115.8758354,-33.4470807
1719,4151,"Coorparoo QLD 4151, Australia",153.0619877,-27.5009968
1720,3929,"Flinders VIC 3929, Australia",144.9721978,-38.4574538
1721,4819,"Horseshoe Bay QLD 4819, Australia",146.8451379,-19.1547801
1722,3916,"Point Leo VIC 3916, Australia",145.0548502,-38.4161358
1723,2387,"Rowena NSW 2387, Australia",148.96649,-29.7110242
1724,3659,"Tallarook VIC 3659, Australia",145.1155133,-37.1126329
1725,3991,"Bass VIC 3991, Australia",145.4582381,-38.4734903
1726,7022,"South Arm TAS 7022, Australia",147.4263497,-43.0329872
1727,3453,"Ravenswood South VIC 3453, Australia",144.2374759,-36.9265571
1728,7275,"Glengarry TAS 7275, Australia",146.8739436,-41.3302463
1729,5400,"Wasleys SA 5400, Australia",138.6589406,-34.4458725
1730,6044,"Karakin WA 6044, Australia",115.3548713,-30.9330772
1731,3787,"Sassafras VIC 3787, Australia",145.353065,-37.8645935
1732,3735,"Bowmans Forest VIC 3735, Australia",146.5840737,-36.5231859
1733,2655,"French Park NSW 2655, Australia",147.1464245,-35.279554
1734,3878,"Eagle Point VIC 3878, Australia",147.6779106,-37.9067566
1735,811,"Australia 811, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8528454,22.3117687
1736,2356,"Gwabegar NSW 2356, Australia",148.96649,-30.5436583
1737,3563,"Lockington VIC 3563, Australia",144.4999001,-36.2606223
1738,3822,"Gainsborough VIC 3822, Australia",146.0361469,-38.1797383
1739,280,"Australia 280, Oceanía Boulevares, 25290 Saltillo, Coah., Mexico",-100.9675532,25.4469559
1740,6258,"Dixvale WA 6258, Australia",116.5137964,-34.3611727
1741,4849,"Damper Creek QLD 4849, Australia",146.1588712,-18.3022077
1742,2425,"Booral NSW 2425, Australia",152.0282394,-32.4809178
1743,7187,"Koonya TAS 7187, Australia",147.8206282,-43.0808492
1744,2127,"Sydney Olympic Park NSW 2127, Australia",151.0675147,-33.840308
1745,4407,"Nangwee QLD 4407, Australia",151.1982604,-27.5330018
1746,2301,"Australia 2301, Cdad. Autónoma de Buenos Aires, Argentina",-58.3811671,-34.6454164
1747,4810,"Cape Cleveland QLD 4810, Australia",147.0379125,-19.35682
1748,2705,"Leeton NSW 2705, Australia",146.3376699,-34.4808824
1749,3469,"Glenlofty VIC 3469, Australia",143.2395973,-37.1727781
1750,4809,"Barratta QLD 4809, Australia",147.1399099,-19.5702853
1751,2653,"Westdale NSW 2653, Australia",148.052689,-35.7869336
1752,6041,"Gabbadah WA 6041, Australia",115.5917918,-31.3537325
1753,4071,"4071 Australia Dr, Lexington Park, MD 20653, USA",-76.4685113,38.2585054
1754,3273,"Hexham VIC 3273, Australia",142.6814062,-37.9654484
1755,6507,"Dandaragan WA 6507, Australia",115.5681084,-30.6953762
1756,850,"Australia 850, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8513783,22.3122907
1757,3902,"Bumberrah VIC 3902, Australia",147.8140428,-37.8149759
1758,5473,"Gladstone SA 5473, Australia",138.37886,-33.2582737
1759,5723,"South Australia 5723, Australia",135.2993862,-28.7292604
1760,2669,"New South Wales 2669, Australia",146.6513853,-33.6678012
1761,5278,"Wepar SA 5278, Australia",140.700134,-37.5715319
1762,2716,"Jerilderie NSW 2716, Australia",145.7133909,-35.1438001
1763,3749,"Bruarong VIC 3749, Australia",146.8536008,-36.3378001
1764,2791,"Errowanbang NSW 2791, Australia",149.1271385,-33.6022084
1765,6501,"Muchea WA 6501, Australia",115.9231471,-31.5382441
1766,3462,"Sandon VIC 3462, Australia",144.0630048,-37.0911657
1767,3779,"Marysville VIC 3779, Australia",146.0696009,-37.6356131
1768,3522,"Glenhope East VIC 3522, Australia",144.7631754,-37.0314398
1769,308,"Australia 308, Oceanía Boulevares, 25290 Saltillo, Coah., Mexico",-100.9675395,25.4471697
1770,6446,"Grass Patch WA 6446, Australia",121.7195459,-33.1836614
1771,5055,"Australia 5055, B1712MJI Castelar, Buenos Aires, Argentina",-58.6418282,-34.7021804
1772,5301,"Netherton SA 5301, Australia",140.1009527,-35.5247462
1773,4465,"Dunkeld QLD 4465, Australia",147.9737653,-26.4853725
1774,3701,"Victoria 3701, Australia",147.3722545,-36.5560587
1775,226,"Australia 226, Futuro Nogalar, 66480 San Nicolás de los Garza, N.L., Mexico",-100.2814399,25.7127363
1776,5356,"Dutton SA 5356, Australia",139.2435998,-34.4061799
1777,730,"Australia 730, B1752DTP Lomas del Mirador, Buenos Aires, Argentina",-58.5393762,-34.6740568
1778,3413,"Ozenkadnook VIC 3413, Australia",141.2213044,-36.7355842
1779,3732,"Myrrhee VIC 3732, Australia",146.3153013,-36.7449213
1780,2739,"Buronga NSW 2739, Australia",142.1806128,-34.1427659
1781,3314,"Bulart VIC 3314, Australia",142.0639245,-37.4235761
1782,6285,"Prevelly WA 6285, Australia",115.3311689,-34.0060747
1783,2377,"Australia 2377, Conjunto Urbano Orizaba, Mexicali, B.C., Mexico",-115.5149756,32.6396382
1784,3243,"Barwon Downs VIC 3243, Australia",143.8020236,-38.4455968
1785,3281,"Winslow VIC 3281, Australia",142.5532048,-38.2466034
1786,3738,"Ovens VIC 3738, Australia",146.7749116,-36.6120774
1787,6721,"Western Australia 6721, Australia",118.5797981,-20.8780141
1788,3869,"Yinnar South VIC 3869, Australia",146.3712327,-38.3637637
1789,2807,"Koorawatha NSW 2807, Australia",148.577239,-34.0130993
1790,4829,"Wills QLD 4829, Australia",139.6911374,-23.5827727
1791,3640,"Katunga VIC 3640, Australia",145.4693163,-36.0111562
1792,3427,"Diggers Rest VIC 3427, Australia",144.6862995,-37.6153848
1793,6620,"Western Australia 6620, Australia",116.702495,-29.2508071
1794,4107,"Salisbury QLD 4107, Australia",153.0353622,-27.5499147
1795,6237,"Boyanup WA 6237, Australia",115.6865054,-33.4891504
1796,6290,"East Augusta WA 6290, Australia",115.1177654,-34.2819216
1797,3370,"Ullina VIC 3370, Australia",143.8020236,-37.261355
1798,6728,"Western Australia 6728, Australia",125.5657862,-17.0965983
1799,5502,"Grace Plains SA 5502, Australia",138.5187229,-34.4801861
1800,2466,"Iluka NSW 2466, Australia",153.3623524,-29.3884679
1801,6432,"Victory Heights WA 6432, Australia",121.4970294,-30.7876854
1802,3733,"Whitfield VIC 3733, Australia",146.4160017,-36.748307
1803,6280,"Acton Park WA 6280, Australia",115.3311689,-33.7555447
1804,2828,"Tonderburine NSW 2828, Australia",148.8289611,-31.2107509
1805,4497,"Daymar QLD 4497, Australia",148.8673144,-28.6370311
1806,4601,"Boonara QLD 4601, Australia",152.0666213,-26.1833489
1807,3786,"Ferny Creek VIC 3786, Australia",145.3309395,-37.8759058
1808,3617,"Byrneside VIC 3617, Australia",145.1706992,-36.4005389
1809,2402,"Coolatai NSW 2402, Australia",150.4892292,-29.2936438
1810,2353,"Moonbi NSW 2353, Australia",151.0704263,-30.9728211
1811,2717,"Coomealla NSW 2717, Australia",142.0851258,-34.0796702
1812,3744,"Wandiligong VIC 3744, Australia",146.9773826,-36.7907956
1813,3685,"Boorhaman North VIC 3685, Australia",146.4495924,-36.0564816
1814,6304,"East Beverley WA 6304, Australia",116.9381434,-32.1371569
1815,2397,"Bellata NSW 2397, Australia",149.5642369,-29.9061308
1816,6069,"Ellenbrook WA 6069, Australia",116.005922,-31.7645555
1817,6448,"Gibson WA 6448, Australia",121.856261,-33.5881933
1818,2738,"Mallee NSW 2738, Australia",142.4891909,-34.2057057
1819,2479,"Bangalow NSW 2479, Australia",153.5098019,-28.713311
1820,5495,"Port Germein SA 5495, Australia",138.0208484,-32.8889644
1821,5265,"Field SA 5265, Australia",139.7319925,-35.7090259
1822,4895,"Starcke QLD 4895, Australia",145.3186989,-15.9452239
1823,4697,"Raglan QLD 4697, Australia",150.7911697,-23.8116708
1824,2568,"Menangle NSW 2568, Australia",150.7098171,-34.1380681
1825,3518,"Fentons Creek VIC 3518, Australia",143.6068646,-36.424265
1826,3549,"Robinvale Irrigation District Section B VIC 3549, Australia",142.7455935,-34.7552395
1827,403,"403/6-14 Castle St, Castle Hill NSW 2154, Australia",151.0063622,-33.7299431
1828,2629,"Old Adaminaby NSW 2629, Australia",148.7831534,-36.0002232
1829,2311,"Mount Rivers NSW 2311, Australia",151.4668962,-32.2611927
1830,6220,"Warawarrup WA 6220, Australia",116.0886704,-33.0016541
1831,4704,"Yaamba QLD 4704, Australia",150.361674,-23.129409
1832,3565,"Kotta VIC 3565, Australia",144.5327632,-36.186252
1833,4717,"Blackwater QLD 4717, Australia",148.8799357,-23.5831866
1834,4757,"Eungella QLD 4757, Australia",148.5086818,-21.2156464
1835,5140,"Greenhill SA 5140, Australia",138.7015768,-34.9526096
1836,4716,"Thangool QLD 4716, Australia",150.5747799,-24.4872826
1837,7291,"Carrick TAS 7291, Australia",147.0184513,-41.5489842
1838,3718,"Molesworth VIC 3718, Australia",145.5136433,-37.1696241
1839,2398,"Gurley NSW 2398, Australia",149.7948904,-29.6707647
1840,2328,"Dalswinton NSW 2328, Australia",150.6285091,-32.466267
1841,2404,"Elcombe NSW 2404, Australia",150.6749653,-30.014234
1842,3614,"Toolamba VIC 3614, Australia",145.325409,-36.4899607
1843,5333,"Pata SA 5333, Australia",140.4721736,-34.5170872
1844,3468,"Mount Lonarch VIC 3468, Australia",143.4122052,-37.1974706
1845,5174,"Sellicks Beach SA 5174, Australia",138.4887224,-35.3370306
1846,2867,"Baldry NSW 2867, Australia",148.6915912,-32.9342431
1847,3431,"Riddells Creek VIC 3431, Australia",144.6753231,-37.4525468
1848,7172,"Wattle Hill TAS 7172, Australia",147.6082338,-42.7276445
1849,3475,"Cochranes Creek VIC 3475, Australia",143.5202874,-36.6942531
1850,3821,"Ellinbank VIC 3821, Australia",146.002705,-38.0844084
1851,2559,"Claymore NSW 2559, Australia",150.794076,-34.050553
1852,6038,"Alkimos WA 6038, Australia",115.6805868,-31.6171563
1853,5603,"Verran SA 5603, Australia",136.2474381,-33.8733858
1854,800,"Australia 800, B1752DTR Lomas del Mirador, Buenos Aires, Argentina",-58.5399559,-34.6744145
1855,5136,"Norton Summit SA 5136, Australia",138.7442455,-34.9174787
1856,5160,"Lonsdale SA 5160, Australia",138.4937213,-35.106587
1857,3766,"Kalorama VIC 3766, Australia",145.3862638,-37.8194936
1858,3683,"Chiltern Valley VIC 3683, Australia",146.5840737,-36.1761422
1859,3232,"Lorne VIC 3232, Australia",143.9324048,-38.528668
1860,5525,"5525 Australia Dr, Lexington Park, MD 20653, USA",-76.4685456,38.2585593
1861,5464,"Koolunga SA 5464, Australia",138.3589086,-33.6765832
1862,3540,"Oakvale VIC 3540, Australia",143.5202874,-35.8651458
1863,3428,"Bulla VIC 3428, Australia",144.7961441,-37.6342319
1864,4408,"Bell QLD 4408, Australia",151.3035248,-26.8136945
1865,3309,"Digby VIC 3309, Australia",141.5360368,-37.7888212
1866,4888,"Ravenshoe QLD 4888, Australia",145.4471613,-17.5839985
1867,6231,"6231 Australia Dr, Lexington Park, MD 20653, USA",-76.4685623,38.2585855
1868,4426,"Jackson North QLD 4426, Australia",149.6103349,-26.6635632
1869,4707,"St Lawrence QLD 4707, Australia",149.5358038,-22.3455275
1870,3412,"Goroke VIC 3412, Australia",141.4939853,-36.6744115
1871,5576,"Honiton SA 5576, Australia",137.5668376,-35.0282251
1872,7023,"Opossum Bay TAS 7023, Australia",147.4094671,-42.9928881
1873,5210,"Mount Compass SA 5210, Australia",138.6288642,-35.3589696
1874,3992,"Ryanston VIC 3992, Australia",145.6023644,-38.5123976
1875,3624,"Girgarre VIC 3624, Australia",144.9501708,-36.4031385
1876,2342,"Currabubula NSW 2342, Australia",150.6052865,-31.1929989
1877,6932,"6932 Australia Way W, Clearwater, FL 33763, USA",-82.7397328,27.996818
1878,7259,"Targa TAS 7259, Australia",147.3862417,-41.3420719
1879,4626,"Riverleigh QLD 4626, Australia",151.0471355,-25.8311568
1880,3637,"Yalca VIC 3637, Australia",145.2922335,-35.9530351
1881,7178,"Murdunna TAS 7178, Australia",147.8939551,-42.9554818
1882,6074,"Sawyers Valley WA 6074, Australia",116.2540856,-31.9747933
1883,3279,"Ballangeich VIC 3279, Australia",142.6279608,-38.1923617
1884,6103,"Rivervale WA 6103, Australia",115.9201904,-31.9608819
1885,6123,"Whitby WA 6123, Australia",116.0000104,-32.2898615
1886,3746,"Eldorado VIC 3746, Australia",146.5280168,-36.3225392
1887,4699,"Bajool QLD 4699, Australia",150.6285091,-23.6268212
1888,6705,"Western Australia 6705, Australia",116.0413889,-24.4080807
1889,2771,"Australia 2771, Cdad. Autónoma de Buenos Aires, Argentina",-58.3860557,-34.6465825
1890,3594,"Nyah VIC 3594, Australia",143.3582223,-35.1526896
1891,3813,"Tynong VIC 3813, Australia",145.6356577,-38.0477423
1892,273,"273 Australia St, Newtown NSW 2042, Australia",151.1783091,-33.8969886
1893,467,"Australia 467, B1752DTI Lomas del Mirador, Buenos Aires, Argentina",-58.537034,-34.6725616
1894,3755,"Yan Yean VIC 3755, Australia",145.1486206,-37.5474779
1895,5555,"Lake View SA 5555, Australia",137.8032284,-33.8149381
1896,6148,"Ferndale WA 6148, Australia",115.8965353,-32.0349098
1897,3839,"3839 Australia Dr, Lexington Park, MD 20653, USA",-76.4685059,38.2584968
1898,4403,"Brymaroo QLD 4403, Australia",151.592059,-27.3710071
1899,315,"315/1-25 Captain Robertson Ave, Golden Grove SA 5125, Australia",138.7251727,-34.7696952
1900,5344,"Glossop SA 5344, Australia",140.5446161,-34.2730065
1901,3474,"3474 Australia Way W, Clearwater, FL 33763, USA",-82.7397576,27.9970053
1902,3364,"Barkstead VIC 3364, Australia",143.9541563,-37.3708363
1903,6209,"Furnissdale WA 6209, Australia",115.7930198,-32.5517284
1904,351,"351, Broadbeach Waters QLD 4218, Australia",153.4296721,-28.0364682
1905,5094,"Cavan SA 5094, Australia",138.56876,-34.8038009
1906,2439,"Kerewong NSW 2439, Australia",152.6148504,-31.6342174
1907,2481,"Tyagarah NSW 2481, Australia",153.568808,-28.6283277
1908,2865,"Manildra NSW 2865, Australia",148.6001005,-33.1521836
1909,6115,"6115 Australia Dr, Lexington Park, MD 20653, USA",-76.4685595,38.2585812
1910,6535,"Gregory WA 6535, Australia",114.6192899,-28.2831844
1911,2846,"Glen Davis NSW 2846, Australia",150.0722053,-33.1446203
1912,5570,"Clinton Centre SA 5570, Australia",137.9416114,-34.2583548
1913,3966,"Hazel Park VIC 3966, Australia",146.4383942,-38.6286899
1914,3275,"Mailors Flat VIC 3275, Australia",142.4625357,-38.2901504
1915,4798,"Mentmore QLD 4798, Australia",148.7717042,-20.8119331
1916,3885,"Victoria 3885, Australia",148.2804541,-37.2938907
1917,4380,"Storm King QLD 4380, Australia",151.6538052,-28.7588427
1918,7052,"Blackmans Bay TAS 7052, Australia",147.3203772,-43.0090716
1919,5371,"Shea-Oak Log SA 5371, Australia",138.7492675,-34.4921044
1920,3490,"Victoria 3490, Australia",141.5991643,-35.3571245
1921,2465,"Harwood NSW 2465, Australia",153.244462,-29.4168813
1922,6022,"Hamersley WA 6022, Australia",115.8137261,-31.8514757
1923,3741,"Bright VIC 3741, Australia",147.0562333,-36.882628
1924,3890,"Tonghi Creek VIC 3890, Australia",149.1960526,-37.5621735
1925,5234,"Birdwood SA 5234, Australia",138.9706803,-34.821959
1926,4881,"Kuranda QLD 4881, Australia",145.6333317,-16.8167422
1927,4488,"Nebine QLD 4488, Australia",147.1013188,-28.1767542
1928,2345,"Garthowen NSW 2345, Australia",150.8376769,-30.9158156
1929,2128,"Silverwater NSW 2128, Australia",151.0442244,-33.8343506
1930,6713,"Dampier Archipelago WA 6713, Australia",116.5137964,-20.5356175
1931,5372,"Freeling SA 5372, Australia",138.8196226,-34.4378904
1932,2359,"Bakers Creek NSW 2359, Australia",151.0005643,-30.1352024
1933,6503,"Breera WA 6503, Australia",115.7575196,-31.1689573
1934,5414,"Manoora SA 5414, Australia",138.8196226,-33.9941359
1935,4424,"Drillham South QLD 4424, Australia",149.9835959,-26.6413968
1936,5342,"Monash SA 5342, Australia",140.5756887,-34.2003327
1937,2675,"New South Wales 2675, Australia",145.6689636,-33.2853898
1938,4721,"Laglan QLD 4721, Australia",147.6290138,-22.8318768
1939,7267,"Turners Marsh TAS 7267, Australia",147.1333157,-41.2709385
